feature_set,n_features,model,algorithm,n_neighbors,calibration,K0,chi,chi_err
12,12,KNN,ball_tree,47,uncalibrated,4.74,0.0065223607757615275,0.006087253970501704
12,12,KNN,ball_tree,47,uncalibrated,4.75,0.04722321019740557,0.008982717026984189
12,12,KNN,ball_tree,47,uncalibrated,4.76,0.12211916598029969,0.01052498922236556
12,12,KNN,ball_tree,47,uncalibrated,4.77,0.1767142295321202,0.005106911681395512
12,12,KNN,ball_tree,47,uncalibrated,4.78,0.1552198355231974,0.011400004451170662
12,12,KNN,ball_tree,47,uncalibrated,4.79,0.05848327457101929,0.009086850851688703
12,12,KNN,ball_tree,47,uncalibrated,4.81,0.0035559798569878044,0.003392801673775759
12,12,KNN,ball_tree,47,uncalibrated,4.82,0.0008395675384320818,0.0008326849332703409
12,12,KNN,ball_tree,47,uncalibrated,4.83,7.410477876277396e-06,4.558001417985394e-06
12,12,KNN,ball_tree,47,uncalibrated,4.84,0.00021826689493519174,0.0002148890271493719
12,12,KNN,ball_tree,47,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,47,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,47,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,47,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,47,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,47,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,49,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,49,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,49,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,49,uncalibrated,4.73,1.7197603059033674e-05,1.3712819186058285e-05
12,12,KNN,ball_tree,49,uncalibrated,4.74,0.0066105337964982355,0.00614553214714486
12,12,KNN,ball_tree,49,uncalibrated,4.75,0.04689296150645898,0.008936933840593268
12,12,KNN,ball_tree,49,uncalibrated,4.76,0.1223316817424105,0.010519965445895424
12,12,KNN,ball_tree,49,uncalibrated,4.77,0.17694015112623454,0.005063429806383624
12,12,KNN,ball_tree,49,uncalibrated,4.78,0.15488794494831637,0.011569519789813285
12,12,KNN,ball_tree,49,uncalibrated,4.79,0.05835315857089487,0.009211268653306166
12,12,KNN,ball_tree,49,uncalibrated,4.81,0.0035699017610693316,0.003416304036499469
12,12,KNN,ball_tree,49,uncalibrated,4.82,0.0008302549123358694,0.0008239220297173821
12,12,KNN,ball_tree,49,uncalibrated,4.83,6.817886559223881e-06,4.193513174647963e-06
12,12,KNN,ball_tree,49,uncalibrated,4.84,0.00020081281587332387,0.000197705064961667
12,12,KNN,ball_tree,49,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,49,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,49,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,49,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,49,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,49,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,51,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,51,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,51,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,51,uncalibrated,4.73,2.82941416766297e-05,2.1177018078998944e-05
12,12,KNN,ball_tree,51,uncalibrated,4.74,0.006676607079005703,0.006159978907545991
12,12,KNN,ball_tree,51,uncalibrated,4.75,0.04684235099876823,0.008889285957569035
12,12,KNN,ball_tree,51,uncalibrated,4.76,0.12217054724889208,0.010422625741937388
12,12,KNN,ball_tree,51,uncalibrated,4.77,0.1767832898066352,0.005053706898658032
12,12,KNN,ball_tree,51,uncalibrated,4.78,0.154869906362526,0.011700279422623097
12,12,KNN,ball_tree,51,uncalibrated,4.79,0.058187054673334106,0.009094980255675972
12,12,KNN,ball_tree,51,uncalibrated,4.81,0.0034799419252856223,0.003335911517980313
12,12,KNN,ball_tree,51,uncalibrated,4.82,0.0007664137041593148,0.0007605677790662953
12,12,KNN,ball_tree,51,uncalibrated,4.83,6.29363538204406e-06,3.871059258873408e-06
12,12,KNN,ball_tree,51,uncalibrated,4.84,0.00020890507915577412,0.00020603388674603052
12,12,KNN,ball_tree,51,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,51,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,51,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,51,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,51,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,51,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,61,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,61,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,61,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,61,uncalibrated,4.73,3.782582298761505e-05,3.2584523852366025e-05
12,12,KNN,ball_tree,61,uncalibrated,4.74,0.006791679228418344,0.006132702099806265
12,12,KNN,ball_tree,61,uncalibrated,4.75,0.04615279998664916,0.008764730591515335
12,12,KNN,ball_tree,61,uncalibrated,4.76,0.12301400611825469,0.010353845497370763
12,12,KNN,ball_tree,61,uncalibrated,4.77,0.17606530253051147,0.005042464366413559
12,12,KNN,ball_tree,61,uncalibrated,4.78,0.1536221632247779,0.011692607864369611
12,12,KNN,ball_tree,61,uncalibrated,4.79,0.05702042816299889,0.008783226870093546
12,12,KNN,ball_tree,61,uncalibrated,4.81,0.003424352233202223,0.0033107424390219297
12,12,KNN,ball_tree,61,uncalibrated,4.82,0.000743196699359785,0.0007384385355018867
12,12,KNN,ball_tree,61,uncalibrated,4.83,4.7663819901789636e-06,3.1064146293315876e-06
12,12,KNN,ball_tree,61,uncalibrated,4.84,0.000163473051866613,0.00016146467176390524
12,12,KNN,ball_tree,61,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,61,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,61,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,61,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,61,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,61,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,81,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,81,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,81,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,81,uncalibrated,4.73,4.074753876171305e-05,3.290907398904378e-05
12,12,KNN,ball_tree,81,uncalibrated,4.74,0.006663944686848619,0.005947368441947898
12,12,KNN,ball_tree,81,uncalibrated,4.75,0.046614298664557983,0.008765124282246888
12,12,KNN,ball_tree,81,uncalibrated,4.76,0.12258428289809568,0.01030319580406605
12,12,KNN,ball_tree,81,uncalibrated,4.77,0.17379019996358058,0.005180224727562461
12,12,KNN,ball_tree,81,uncalibrated,4.78,0.15230817312089157,0.011583972066033246
12,12,KNN,ball_tree,81,uncalibrated,4.79,0.05616679029829909,0.008754518758119124
12,12,KNN,ball_tree,81,uncalibrated,4.81,0.003407417208051956,0.0032812044673094422
12,12,KNN,ball_tree,81,uncalibrated,4.82,0.0006181051687260701,0.0006154062316981323
12,12,KNN,ball_tree,81,uncalibrated,4.83,3.5014318163104133e-06,2.2110021014057084e-06
12,12,KNN,ball_tree,81,uncalibrated,4.84,0.0001936180371952807,0.0001910563728652807
12,12,KNN,ball_tree,81,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,81,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,81,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,81,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,81,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,81,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,101,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,101,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,101,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,101,uncalibrated,4.73,3.010560665183978e-05,2.1666952203145063e-05
12,12,KNN,ball_tree,101,uncalibrated,4.74,0.006680543821771755,0.005914269059765168
12,12,KNN,ball_tree,101,uncalibrated,4.75,0.04645505143672409,0.008686363372754064
12,12,KNN,ball_tree,101,uncalibrated,4.76,0.12252851869666043,0.010028452557701777
12,12,KNN,ball_tree,101,uncalibrated,4.77,0.17212910244191365,0.005271920251870326
12,12,KNN,ball_tree,101,uncalibrated,4.78,0.1509507109226158,0.0113582704173313
12,12,KNN,ball_tree,101,uncalibrated,4.79,0.05498795871469687,0.008696642146790159
12,12,KNN,ball_tree,101,uncalibrated,4.81,0.003373893512506801,0.0032586392814768
12,12,KNN,ball_tree,101,uncalibrated,4.82,0.0005957784036968657,0.0005940425478461905
12,12,KNN,ball_tree,101,uncalibrated,4.83,3.4802237319599682e-06,2.3321949346339783e-06
12,12,KNN,ball_tree,101,uncalibrated,4.84,0.00016651371672528377,0.00016359082418388937
12,12,KNN,ball_tree,101,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,101,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,101,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,101,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,101,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,101,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,151,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,151,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,151,uncalibrated,4.72,0.0,0.0
12,12,KNN,ball_tree,151,uncalibrated,4.73,3.537035118189806e-05,2.204655645895728e-05
12,12,KNN,ball_tree,151,uncalibrated,4.74,0.006982124534649966,0.006007300052468297
12,12,KNN,ball_tree,151,uncalibrated,4.75,0.04660352720626207,0.008605626132495246
12,12,KNN,ball_tree,151,uncalibrated,4.76,0.1202981742392815,0.009719675004509492
12,12,KNN,ball_tree,151,uncalibrated,4.77,0.16948777782586974,0.005411086175245256
12,12,KNN,ball_tree,151,uncalibrated,4.78,0.14818398670962366,0.011711299930751262
12,12,KNN,ball_tree,151,uncalibrated,4.79,0.05395193205209251,0.008780031391123523
12,12,KNN,ball_tree,151,uncalibrated,4.81,0.0033399698436265978,0.003203709619855317
12,12,KNN,ball_tree,151,uncalibrated,4.82,0.0004984668667078127,0.000496811072905949
12,12,KNN,ball_tree,151,uncalibrated,4.83,1.2540114266420717e-05,1.038871526511461e-05
12,12,KNN,ball_tree,151,uncalibrated,4.84,0.00019827011317072324,0.00019524354150786877
12,12,KNN,ball_tree,151,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,151,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,151,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,151,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,151,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,151,uncalibrated,4.93,0.0,0.0
12,12,KNN,ball_tree,201,uncalibrated,4.67,0.0,0.0
12,12,KNN,ball_tree,201,uncalibrated,4.7,0.0,0.0
12,12,KNN,ball_tree,201,uncalibrated,4.72,8.777256233212646e-08,8.777256233212401e-08
12,12,KNN,ball_tree,201,uncalibrated,4.73,5.302455823440542e-05,3.405864610928164e-05
12,12,KNN,ball_tree,201,uncalibrated,4.74,0.007245804987107467,0.006146372199566031
12,12,KNN,ball_tree,201,uncalibrated,4.75,0.04647554930321652,0.008523832386783612
12,12,KNN,ball_tree,201,uncalibrated,4.76,0.11910831231845391,0.00963543760554018
12,12,KNN,ball_tree,201,uncalibrated,4.77,0.16688458274216633,0.005910584988911727
12,12,KNN,ball_tree,201,uncalibrated,4.78,0.1467417974255249,0.011720149331404542
12,12,KNN,ball_tree,201,uncalibrated,4.79,0.05314644075585554,0.008812212062957426
12,12,KNN,ball_tree,201,uncalibrated,4.81,0.003450189705266591,0.003274586683113816
12,12,KNN,ball_tree,201,uncalibrated,4.82,0.000518297924593555,0.0005173037609860604
12,12,KNN,ball_tree,201,uncalibrated,4.83,1.177744826045588e-05,9.866867838956398e-06
12,12,KNN,ball_tree,201,uncalibrated,4.84,0.00023436512864321272,0.00023136101892236234
12,12,KNN,ball_tree,201,uncalibrated,4.85,0.0,0.0
12,12,KNN,ball_tree,201,uncalibrated,4.86,0.0,0.0
12,12,KNN,ball_tree,201,uncalibrated,4.87,0.0,0.0
12,12,KNN,ball_tree,201,uncalibrated,4.88,0.0,0.0
12,12,KNN,ball_tree,201,uncalibrated,4.9,0.0,0.0
12,12,KNN,ball_tree,201,uncalibrated,4.93,0.0,0.0
12,12,KNN,brute,1,uncalibrated,4.67,0.0,0.0
12,12,KNN,brute,1,uncalibrated,4.7,0.0,0.0
12,12,KNN,brute,1,uncalibrated,4.72,0.0,0.0
12,12,KNN,brute,1,uncalibrated,4.73,0.0,0.0
12,12,KNN,brute,1,uncalibrated,4.74,0.007281726243667368,0.007210513852711344
12,12,KNN,brute,1,uncalibrated,4.75,0.033955199456788744,0.010914396033521997
12,12,KNN,brute,1,uncalibrated,4.76,0.13007286761361783,0.017142651172800803
12,12,KNN,brute,1,uncalibrated,4.77,0.23898407602040328,0.005044195824351796
12,12,KNN,brute,1,uncalibrated,4.78,0.2321578355653057,0.008092807321453292
12,12,KNN,brute,1,uncalibrated,4.79,0.12930171641777524,0.01245431699746419
12,12,KNN,brute,1,uncalibrated,4.81,0.009534589793831807,0.006812271317652183
12,12,KNN,brute,1,uncalibrated,4.82,0.0,0.0
12,12,KNN,brute,1,uncalibrated,4.83,0.0023529411764706245,0.002352941176470588
12,12,KNN,brute,1,uncalibrated,4.84,0.0018552875695732013,0.0018552875695732839
12,12,KNN,brute,1,uncalibrated,4.85,0.0,0.0
12,12,KNN,brute,1,uncalibrated,4.86,0.0,0.0
12,12,KNN,brute,1,uncalibrated,4.87,0.0,0.0
12,12,KNN,brute,1,uncalibrated,4.88,0.0,0.0
12,12,KNN,brute,1,uncalibrated,4.9,0.0,0.0
12,12,KNN,brute,1,uncalibrated,4.93,0.0,0.0
12,12,KNN,brute,3,uncalibrated,4.67,0.0,0.0
12,12,KNN,brute,3,uncalibrated,4.7,0.0,0.0
12,12,KNN,brute,3,uncalibrated,4.72,0.0,0.0
12,12,KNN,brute,3,uncalibrated,4.73,0.0,0.0
12,12,KNN,brute,3,uncalibrated,4.74,0.006716175410637957,0.006102823164153972
12,12,KNN,brute,3,uncalibrated,4.75,0.038006940119400395,0.010997274752704522
12,12,KNN,brute,3,uncalibrated,4.76,0.12374141350729609,0.011689809326244704
12,12,KNN,brute,3,uncalibrated,4.77,0.19923544830646595,0.007254742037350714
12,12,KNN,brute,3,uncalibrated,4.78,0.17771858626664638,0.007613778717819737
12,12,KNN,brute,3,uncalibrated,4.79,0.0806546832675985,0.012685979062720855
12,12,KNN,brute,3,uncalibrated,4.81,0.006129998217874484,0.005630949015172935
12,12,KNN,brute,3,uncalibrated,4.82,0.0011384386390899828,0.001135938318736432
12,12,KNN,brute,3,uncalibrated,4.83,0.0002614379084967276,0.00026143790849673216
12,12,KNN,brute,3,uncalibrated,4.84,0.00038850277581957963,0.0003871372292424924
12,12,KNN,brute,3,uncalibrated,4.85,0.0,0.0
12,12,KNN,brute,3,uncalibrated,4.86,0.0,0.0
12,12,KNN,brute,3,uncalibrated,4.87,0.0,0.0
12,12,KNN,brute,3,uncalibrated,4.88,0.0,0.0
12,12,KNN,brute,3,uncalibrated,4.9,0.0,0.0
12,12,KNN,brute,3,uncalibrated,4.93,0.0,0.0
12,12,KNN,brute,5,uncalibrated,4.67,0.0,0.0
12,12,KNN,brute,5,uncalibrated,4.7,0.0,0.0
12,12,KNN,brute,5,uncalibrated,4.72,0.0,0.0
12,12,KNN,brute,5,uncalibrated,4.73,0.0,0.0
12,12,KNN,brute,5,uncalibrated,4.74,0.006472988552435311,0.006011366327255504
12,12,KNN,brute,5,uncalibrated,4.75,0.041869384275039695,0.008751769085829964
12,12,KNN,brute,5,uncalibrated,4.76,0.12356705332020736,0.011311580811314843
12,12,KNN,brute,5,uncalibrated,4.77,0.19076790404414673,0.006234519104084332
12,12,KNN,brute,5,uncalibrated,4.78,0.16769259211875562,0.009282786821569036
12,12,KNN,brute,5,uncalibrated,4.79,0.07183316919487127,0.011049135554662321
12,12,KNN,brute,5,uncalibrated,4.81,0.00608369818564511,0.005401421426691235
12,12,KNN,brute,5,uncalibrated,4.82,0.001715110246496766,0.0016161166168436204
12,12,KNN,brute,5,uncalibrated,4.83,9.411764705880631e-05,9.411764705882358e-05
12,12,KNN,brute,5,uncalibrated,4.84,0.00034965206852016745,0.0003486688749846644
12,12,KNN,brute,5,uncalibrated,4.85,0.0,0.0
12,12,KNN,brute,5,uncalibrated,4.86,0.0,0.0
12,12,KNN,brute,5,uncalibrated,4.87,0.0,0.0
12,12,KNN,brute,5,uncalibrated,4.88,0.0,0.0
12,12,KNN,brute,5,uncalibrated,4.9,0.0,0.0
12,12,KNN,brute,5,uncalibrated,4.93,0.0,0.0
12,12,KNN,brute,7,uncalibrated,4.67,0.0,0.0
12,12,KNN,brute,7,uncalibrated,4.7,0.0,0.0
12,12,KNN,brute,7,uncalibrated,4.72,0.0,0.0
12,12,KNN,brute,7,uncalibrated,4.73,0.0,0.0
12,12,KNN,brute,7,uncalibrated,4.74,0.006317525826338113,0.006034011994568132
12,12,KNN,brute,7,uncalibrated,4.75,0.04302398062277275,0.008793734521263976
12,12,KNN,brute,7,uncalibrated,4.76,0.12237766840980073,0.011494769600626939
12,12,KNN,brute,7,uncalibrated,4.77,0.18858078492890143,0.005548861679655919
12,12,KNN,brute,7,uncalibrated,4.78,0.16118930029799672,0.009452473458002444
12,12,KNN,brute,7,uncalibrated,4.79,0.06941643649370409,0.01031541861012003
12,12,KNN,brute,7,uncalibrated,4.81,0.004853609715248644,0.00448157678443844
12,12,KNN,brute,7,uncalibrated,4.82,0.0008750562482126342,0.0008245492943079696
12,12,KNN,brute,7,uncalibrated,4.83,0.00012109175289220257,8.236229593371565e-05
12,12,KNN,brute,7,uncalibrated,4.84,0.00017839391251028922,0.000177892283155441
12,12,KNN,brute,7,uncalibrated,4.85,0.0,0.0
12,12,KNN,brute,7,uncalibrated,4.86,0.0,0.0
12,12,KNN,brute,7,uncalibrated,4.87,0.0,0.0
12,12,KNN,brute,7,uncalibrated,4.88,0.0,0.0
12,12,KNN,brute,7,uncalibrated,4.9,0.0,0.0
12,12,KNN,brute,7,uncalibrated,4.93,0.0,0.0
12,12,KNN,brute,9,uncalibrated,4.67,0.0,0.0
12,12,KNN,brute,9,uncalibrated,4.7,0.0,0.0
12,12,KNN,brute,9,uncalibrated,4.72,0.0,0.0
12,12,KNN,brute,9,uncalibrated,4.73,0.0,0.0
12,12,KNN,brute,9,uncalibrated,4.74,0.006056947947857788,0.005801709041901638
12,12,KNN,brute,9,uncalibrated,4.75,0.044421039768581645,0.008997092040546868
12,12,KNN,brute,9,uncalibrated,4.76,0.12388699190987455,0.011442849083139585
12,12,KNN,brute,9,uncalibrated,4.77,0.1876675907609093,0.0055269460070507676
12,12,KNN,brute,9,uncalibrated,4.78,0.161177961911308,0.009983556058146941
12,12,KNN,brute,9,uncalibrated,4.79,0.06712027321707559,0.009479754136983286
12,12,KNN,brute,9,uncalibrated,4.81,0.004700701678756517,0.004448864061042705
12,12,KNN,brute,9,uncalibrated,4.82,0.0005597356509763333,0.0004987540384083688
12,12,KNN,brute,9,uncalibrated,4.83,7.325303570022137e-05,4.982410494755634e-05
12,12,KNN,brute,9,uncalibrated,4.84,0.00021583434493994632,0.00021537916274758383
12,12,KNN,brute,9,uncalibrated,4.85,0.0,0.0
12,12,KNN,brute,9,uncalibrated,4.86,0.0,0.0
12,12,KNN,brute,9,uncalibrated,4.87,0.0,0.0
12,12,KNN,brute,9,uncalibrated,4.88,0.0,0.0
12,12,KNN,brute,9,uncalibrated,4.9,0.0,0.0
12,12,KNN,brute,9,uncalibrated,4.93,0.0,0.0
12,12,KNN,brute,11,uncalibrated,4.67,0.0,0.0
12,12,KNN,brute,11,uncalibrated,4.7,0.0,0.0
12,12,KNN,brute,11,uncalibrated,4.72,0.0,0.0
12,12,KNN,brute,11,uncalibrated,4.73,0.0,0.0
12,12,KNN,brute,11,uncalibrated,4.74,0.006567843403858962,0.006226919486558262
12,12,KNN,brute,11,uncalibrated,4.75,0.04527298003260048,0.009228909141818238
12,12,KNN,brute,11,uncalibrated,4.76,0.1227855237256668,0.011455523716171355
12,12,KNN,brute,11,uncalibrated,4.77,0.18527077166032457,0.008570433040429454
12,12,KNN,brute,11,uncalibrated,4.78,0.16030278599769082,0.01042048480237906
12,12,KNN,brute,11,uncalibrated,4.79,0.06352238021067766,0.00891044071151179
12,12,KNN,brute,11,uncalibrated,4.81,0.0043713190028419205,0.004034216147451687
12,12,KNN,brute,11,uncalibrated,4.82,0.0005623148105200339,0.0005210438341274305
12,12,KNN,brute,11,uncalibrated,4.83,0.0001162117635412516,8.153509743673607e-05
12,12,KNN,brute,11,uncalibrated,4.84,0.00014448414826558363,0.00014417943952524202
12,12,KNN,brute,11,uncalibrated,4.85,0.0,0.0
12,12,KNN,brute,11,uncalibrated,4.86,0.0,0.0
12,12,KNN,brute,11,uncalibrated,4.87,0.0,0.0
12,12,KNN,brute,11,uncalibrated,4.88,0.0,0.0
12,12,KNN,brute,11,uncalibrated,4.9,0.0,0.0
12,12,KNN,brute,11,uncalibrated,4.93,0.0,0.0
12,12,KNN,brute,13,uncalibrated,4.67,0.0,0.0
12,12,KNN,brute,13,uncalibrated,4.7,0.0,0.0
12,12,KNN,brute,13,uncalibrated,4.72,0.0,0.0
12,12,KNN,brute,13,uncalibrated,4.73,0.0,0.0
12,12,KNN,brute,13,uncalibrated,4.74,0.006744969886800479,0.006443440892155805
12,12,KNN,brute,13,uncalibrated,4.75,0.045727090421499264,0.009236145376590992
12,12,KNN,brute,13,uncalibrated,4.76,0.12227746228574009,0.011302240500972744
12,12,KNN,brute,13,uncalibrated,4.77,0.18372213880524305,0.007888321266247666
12,12,KNN,brute,13,uncalibrated,4.78,0.16017855199312597,0.009916567905591268
12,12,KNN,brute,13,uncalibrated,4.79,0.061634120745344176,0.008877819831931746
12,12,KNN,brute,13,uncalibrated,4.81,0.004618313749427555,0.00435631439741833
12,12,KNN,brute,13,uncalibrated,4.82,0.0005668171684453364,0.00053709499333007
12,12,KNN,brute,13,uncalibrated,4.83,8.320487212125802e-05,5.8377199939911585e-05
12,12,KNN,brute,13,uncalibrated,4.84,0.0001864614735834012,0.0001756738759133545
12,12,KNN,brute,13,uncalibrated,4.85,0.0,0.0
12,12,KNN,brute,13,uncalibrated,4.86,0.0,0.0
12,12,KNN,brute,13,uncalibrated,4.87,0.0,0.0
12,12,KNN,brute,13,uncalibrated,4.88,0.0,0.0
12,12,KNN,brute,13,uncalibrated,4.9,0.0,0.0
12,12,KNN,brute,13,uncalibrated,4.93,0.0,0.0
12,12,KNN,brute,15,uncalibrated,4.67,0.0,0.0
12,12,KNN,brute,15,uncalibrated,4.7,0.0,0.0
12,12,KNN,brute,15,uncalibrated,4.72,0.0,0.0
12,12,KNN,brute,15,uncalibrated,4.73,0.0,0.0
12,12,KNN,brute,15,uncalibrated,4.74,0.00689408347559487,0.006470544899623753
12,12,KNN,brute,15,uncalibrated,4.75,0.04616639709520095,0.009185006761571942
12,12,KNN,brute,15,uncalibrated,4.76,0.12103090639302072,0.01148582160886116
12,12,KNN,brute,15,uncalibrated,4.77,0.18296517239872895,0.006844845975280789
12,12,KNN,brute,15,uncalibrated,4.78,0.15964210655043193,0.01021850302185029
12,12,KNN,brute,15,uncalibrated,4.79,0.06332304576767778,0.008881364150496823
12,12,KNN,brute,15,uncalibrated,4.81,0.004690647995464215,0.004348870235507071
12,12,KNN,brute,15,uncalibrated,4.82,0.000459011865337736,0.0004049859388710846
12,12,KNN,brute,15,uncalibrated,4.83,6.249610394885205e-05,4.3847763510422396e-05
12,12,KNN,brute,15,uncalibrated,4.84,0.00021423378777762596,0.00020604019799203062
12,12,KNN,brute,15,uncalibrated,4.85,0.0,0.0
12,12,KNN,brute,15,uncalibrated,4.86,0.0,0.0
12,12,KNN,brute,15,uncalibrated,4.87,0.0,0.0
12,12,KNN,brute,15,uncalibrated,4.88,0.0,0.0
12,12,KNN,brute,15,uncalibrated,4.9,0.0,0.0
12,12,KNN,brute,15,uncalibrated,4.93,0.0,0.0
12,12,KNN,brute,17,uncalibrated,4.67,0.0,0.0
12,12,KNN,brute,17,uncalibrated,4.7,0.0,0.0
12,12,KNN,brute,17,uncalibrated,4.72,0.0,0.0
12,12,KNN,brute,17,uncalibrated,4.73,0.0,0.0
12,12,KNN,brute,17,uncalibrated,4.74,0.0071360470999061575,0.006652029952959859
12,12,KNN,brute,17,uncalibrated,4.75,0.04574808127086422,0.009119299420788375
12,12,KNN,brute,17,uncalibrated,4.76,0.1215832633395199,0.011299561901989899
12,12,KNN,brute,17,uncalibrated,4.77,0.18248890471079332,0.0061367397458867295
12,12,KNN,brute,17,uncalibrated,4.78,0.15930726290820507,0.010219526525845388
12,12,KNN,brute,17,uncalibrated,4.79,0.06241177355376074,0.008744953565550813
12,12,KNN,brute,17,uncalibrated,4.81,0.00481568403931299,0.004523438906553751
12,12,KNN,brute,17,uncalibrated,4.82,0.00047082110710766156,0.00042822912648214515
12,12,KNN,brute,17,uncalibrated,4.83,4.86561362923571e-05,3.4137532144792616e-05
12,12,KNN,brute,17,uncalibrated,4.84,0.00023738335848956112,0.00023096607941370045
12,12,KNN,brute,17,uncalibrated,4.85,0.0,0.0
12,12,KNN,brute,17,uncalibrated,4.86,0.0,0.0
12,12,KNN,brute,17,uncalibrated,4.87,0.0,0.0
12,12,KNN,brute,17,uncalibrated,4.88,0.0,0.0
12,12,KNN,brute,17,uncalibrated,4.9,0.0,0.0
12,12,KNN,brute,17,uncalibrated,4.93,0.0,0.0
12,12,KNN,brute,19,uncalibrated,4.67,0.0,0.0
12,12,KNN,brute,19,uncalibrated,4.7,0.0,0.0
12,12,KNN,brute,19,uncalibrated,4.72,0.0,0.0
12,12,KNN,brute,19,uncalibrated,4.73,7.195021045436557e-06,7.195021045436559e-06
12,12,KNN,brute,19,uncalibrated,4.74,0.00699513322145546,0.006549249165137753
12,12,KNN,brute,19,uncalibrated,4.75,0.04634440207717122,0.009165339157363405
